,Summary,Adventure,Angst,Crime,Drama,Family,Fantasy,Friendship,General,Horror,Humor,Hurt_Comfort,Mystery,Parody,Poetry,Romance,Sci_Fi,Spiritual,Supernatural,Suspense,Tragedy,Western
506,"After participating in a ritual to save Inuyasha's life, newly hanyou Kagome awakens to find herself trapped on her side of the well. But the story isn't over... it's just continuing in a different way in a new time with the same players as before.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
507,"Sesshy is looking for a tutor to teach Rin the ways of the demon court. His search finds him Kaida, a spirited noble of the South who doesn't want the job. Sparks fly and tempers run high in the West as they learn that respect is earned, not given.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
508,Kagome brings a deck of cards to the past. A specific inu lord gets interested. How will this effect Kagome and her friends' futures? And what game does Kagome exactly teach him?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
509,"Sesshomaru had never felt so much pain. Kagome had traces of his youkai inside her; a small amount of physical pain was to be expected when part of his own soul disappeared to another era, but the pain felt when he realized she couldn't return to him was unbearable.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
510,"DISCONTINUED. Spending her senior year break in the past with InuYasha, Kag finds that this summer is going to be a dull one, until an accident leaves her and IY in an embarrassing situation. However, in the end it leads to great rewards for the couple",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
511,It was an honor to be sacrificed to save her village. She must climb to the temple and meet her fate and the god that was to deliver it. It just wasn't what she thought it would be...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512,"A bored, young peasant girl who seeks for a purpose in life and a cursed, young half demon that writhes in physical and emotional agony. His servants have become prisoners in their own home. A dark curse is at work that only the power of love can break.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
513,"What if Kagome wasn't from the future? What if she was really from the past, long before Inuyasha and all the others were born? What if Kagome lied? Who could say? Does anybody really even know her? No, no one does. Except one man - one daiyoukai. This is their story.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
514,"Kagome and Inuyasha leap down the well into the past, but end up in Ancient China well before the Sengoku Jidai. Now Kagome has caught the lustful eye of Lord Ying Zheng, future First Emperor of China, while Inuyasha comes face to face with his own father",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,"Upon moving into a new house, Inuyasha finds a large enclosed garden. Legend speaks of the spirit of a heart broken miko that haunts it. What happens when curiousity wins over, and he becomes the first to see what's inside? [InuKag]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
516,"Kagome, an assassin, finds out that she has only two months to live thanks to a mysterious and deadly virus...willingly, she takes on her last job; to find and to kill the notorious playboy, known as the American secret agent - Inuyasha...^.^; *COMPLETE*",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
