,Summary,Adventure,Angst,Drama,Family,Friendship,Humor,Hurt_Comfort,Romance
1026,"When the Force decides it's had enough of Darth Vader and wants Anakin Skywalker back, it dumps his long-lost teenage son on his doorstep with an ultimatum: unless Vader renounces the Sith and turns back to the Light within three months, Luke will die.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1027,"He doesn't actually have any intention of moving from this place ever again, but Luke is insisting, so he struggles to his feet.",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1028,"Rondel Aves didn't expect to be promoted to head of security for General Organa. She didn't expect to be one of the Leia's most trusted, nor did she expect that she herself would be on the Resistance's next secret mission. And she certainly didn't expect her friendship with Poe Dameron to grow until they'd risk the mission to keep each other safe. But then again, what did she know?",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1029,So oneness with the Force is found in a field now?,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1030,"When Luke's guardians are killed, the young boy becomes wanted by Vader. Desperate and afraid, Luke manages to flee Tatooine. When he meets an unlikely friend his life becomes very different, though he and Han become brothers. When Luke shows an affinity for piloting, his boss will take advantage of it, using Luke's skills for his own ends. Meanwhile, Vader still wants his son.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1031,The spirit of Anakin Skywalker decides to pay the Solo kids a visit late one night. Finished.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1032,"As Darth Vader becomes tired of his current life, he uses an ancient Sith relic in an attempt to create another reality where everything is perfect. When Obi-Wan Kenobi and Ahsoka Tano are sent to investigate Vader's disappearance, their worlds and beliefs are upended, but dealing with a depressed and suicidal Sith Lord is far from easy.",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1033,"Kylo Ren and Rey find themselves in the desert on Tatooine right at the beginning of A New Hope. When Obi Wan Kenobi dies long before he is supposed to, it is up to Kylo to make sure the timeline stays the way it should, or else risk never being born. Of course, Darth Vader, who has sensed a great disturbance in the Force, isn't going to make things easy for his grandson!",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,"After a visit from the late Qui-Gon Jinn, Anakin Skywalker contemplates on his future as a Jedi. As the Chosen One makes his decision, he, Padmé Amidala, and Obi-Wan Kenobi deal with the consequences of their actions and recent events. Meanwhile, tensions begin to arise in the Jedi Order when the Council considers making changes to the Jedi Order. Revenge of the Sith AU.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1035,"""Leia..."" Bail hesitated, not really knowing what to tell her. ""The emperor has discovered my affiliation with the Rebellion."" ""What? Are-are they going to kill you?"" ""No, child. They have decided to do something much crueler."" Everything Vader has known for the past eight years is tested when he finds himself in charge of a certain Alderaanean princess... AU, obviously.",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1036,"All of a sudden Poe's face lights up and when he looks back down at Rey his grin is wicked. ""If I win, you have to kiss Kylo Ren."" (Post-canon, fluff, prompt: awkward kiss)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1037,"Every decision has long reaching consequences. When Ahsoka Tano is taken to the future, she joins Luke Skywalker as he attempts to rescue his friends from Darth Vader. The truth is as devastating to her as it is to him. Away from the Order and the friends she'd known, Ahsoka realizes that she may not like the Council, but she'll always be a Jedi at heart.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1038,"AU. Anakin Skywalker is destined to change the future. His best friend, Tsena Jotain, is destined to change his. What do they have to do to fulfil their destinies and bring balance to the Force?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1039,"When ObiWan is surprisingly weakened on a mission during the early months of the Clone Wars, Anakin finds he's more of a leader than he thought.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,"In Mustafar's lava hills, Obi-Wan knows that to strike Anakin down will burn his own heart to ash, but he is willing to do what he must. Or so he believes. When he finds out that he is unable to fight Anakin, he turns off his lightsaber and chooses a much more deadly weapon: words. With unexpected consequences. SEQUEL UP! ""Blood of my blood.""",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1041,"""By the Force… What if they've run off to get married?"" Anakin's eyes widen in his panic, and Padme suddenly feels far older than she truly is for a moment. How is she supposed to defuse this? ""I swear if that scoundrel elopes with my daughter he'll meet the wrong side of my lightsaber-"" Slumping back in her seat, she hears Luke's terrible attempt to keep his laughter at bay.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1042,My first one shot! Padme goes a vacation with the twins to visit her family. The father of the twins is a mystery to everybody including her family. Well they just might find out on this visit. There's a better explanation on this inside. This is slightly humorous so try not to take it too seriously!:p,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1043,"Seven years pre ANH, a ship crashes in the Tatooine desert, bringing a ""stranger"" into Luke's life.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1045,"8 Years Post-RotS AU, Wanting to escape his abusive guardian, Luke Skywalker retreats deep within himself and finds himself onboard a large ship where no one can see or hear him…except for one person. R&R",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1046,Luke tells Han about his relationship with Vader.,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1047,"Loki, imprisoned on Asgard, is visited by a young human girl who simply wanted to find a better use of her time than hacking into the White House. Little did he know that this girl would get under his skin, and worm her way into his heart, proving to be his greatest weakness. Loki/OC. COMPLETE - SEQUEL NOW UP!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1048,"""Something came up,"" Tony says. ""I had to make a detour on my way to our lunch meeting. I'm sorry you're gonna miss those bacon sandwiches you like but…"" Tony trails off and jerks his thumb, indicating the back seat. Rhodey twists around and jumps. ""Holy shit,"" he says, just shy of shouting it. (In which Tony is late for lunch with Rhodey and there's a good reason for it.)",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1049,My 2nd ever story! Looking at 10 years of Marvel movies from the eyes of Tony Stark's daughter. Please review and let me know what you think. I own absolutely nothing except my idea for an OC. (Beware of spoilers!) Updating the story. Currently done through Avengers starting IM3. Hopefully will be done with the rest soon.,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1050,"""He was a 'mate for life' kind of person, and he knew all of this was pointless. He had already met his match, and now it was just a matter of time before he dropped the charade and attempted the impossible."" Tony/Bruce",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1051,Peter and Tony's relationship has only grown closer since the Ferry Fiasco. Tony is playing an active role in Peter's life as the teen grows as a person and hero. Warning: This fic does contain the disciplinary spanking of a minor although the central focus is the developing Irondad/Spiderson relationship between the two.,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1052,"...and the one time she didn't. They lock themselves in the lab all day, and no one even questions the explosions these days. Tony/Pepper, but lots of lab-bros-Tony/Bruce",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1053,"Every assassin has rules. Hers were avoiding the Avengers and their loved ones at ALL costs. But do things ever go right for her? She always hated getting involved in fights that weren't hers, but after Darcy and her Taser stop her flight instinct, she has to face the Avengers and help them. She never liked those Underground Operations but his arms.. Well. Clint/OC AU Post-Avengers",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1054,"Five Things Tony Stark Gave His Friends And One Thing They Gave Him. (contains kid!Loki, coulson lives! deaf!clint and tony getting hugs)",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1055,"Peter doesn't mind the fact that Tony Stark isn't going to show up for Midtown's recognition ceremony for interns. Being an Avenger was a duty, and he understood that there were much more important places to be that attending his school event. Tony... may have other thoughts on the matter, however. ONESHOT.",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1056,"And what do you get? Disaster. Complete Disaster. -Peter finds out he's going to Stark Industries for the Decathlon field trip. Before the trip, he spends the weekend at the Stark Tower. It was fun and rejuvenating to hang out with his friends and the Avengers. Then a few days later, he gets sick. Stubborn AF, he still goes.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1057,"This was not how I wanted to spend my Spring Break. You know, just chilling in Wakanda's wilderness, fighting some aliens, staying stubbornly away from the giant purple monster Mr. Stark told me to avoid. Father/Son (slight) Major Peter!whump because I'm horrible. Please review!",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1058,Loki has been missing for four months. Where did he go? What happens when an unexpected visitor arrives at Stark Tower? Can a wayward little brother accept forgiveness?,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1059,"Tony is no stranger to paternity claims from his female conquests. But when one of the tests actually comes back positive, he decides to not tell anyone about it. All Mary Parker wants is for Tony to spend a little time with their son. Then he goes missing for 3 months. Tony has a lot to think about in his life now, his company, his arc reactor, and Peter. Full summary inside.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1060,"Written for prompt: Steve/Tony, Superfamily, Peter tells Tony he isn't a hero. ""What do you even know about being a hero?"" Peter shouted, ""A suit of armor doesn't make you a hero; you don't even have any powers! How could you possibly know about it? The only reason anyone even thinks about calling you a hero is because you're surrounded by them!...""",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1061,And 1 Time She Protected Him,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1062,"Clint and Tony have been kidnapped, and SHIELD can't find them. Tony is trying to send a message, but he isn't sure anyone on the other end understands him. Clint is ticked off because Tony keeps taking beatings for him. Their captors keep sending pictures of the beaten-up captives in hopes that SHIELD gives in and surrenders. Natasha is certain those pictures are hiding clues...",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1063,"It has come to the attention of Midtown's principal that Peter has been caught bullying a fellow classmate. The school does not tolerate such appalling behaviour of its students and demands the presence of his guardian to take action. Unfortunately, that guardian came in the form of one Tony Stark. Matters just became more serious.",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1064,"Take a dorky, obsessed high school girl and mix her with a violent, hungry symbiote and you've created a recipe for chaos. Especially when an intergalactic exterminator comes to clean up the mess. But who knows, maybe they'll be worth the trouble. / Begins post Spiderman Homecoming, first person. FINISHED!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1065,Natasha is on her own after the events of Civil War when she finds out that Steve Rogers made something happen that should have been impossible and will change both their lives forever. Romanogers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1066,"Bruce was very happy avoiding people, thank you very much. But then she became his patient and he forgot all his intentions. Bruce/OC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1067,Peter's class is going on a field trip to Stark Industries...Peter doesn't want to go.,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1068,Loki's sceptre has some vestigial effects on Tony's arc reactor. Post-Avengers.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1069,"For years, all she knew how to do was kill, and try repeatedly to find an outlet for her grief. Love might do the trick, but as all emotionally-scarred Avengers know, sometimes love is not enough. Sometimes the road gets tough, no one knows why. Meanwhile, let's run into some old friends, and try to save the world, shall we? Tony/OC/Steve",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1070,"Loki and Peter become unlikely friends. Chaos follows. (One-shot) (No slash, no smut)",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1071,"""You know, Anthony,"" Jarvis smiled at him, ""I have a sneaking suspicion that you are going to be very good at this,"" He poked the child on the nose, and Tony smiled. ""And we are all going to be very grateful for it."" - A three-chapter fic which explores the concept of legacy, and the impact of one man on the modern generation of heroes. Last chapter has AoU spoilers!",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1072,"Tania Banks is just an average business woman who survived the alien attack a month prior, trying to make a living in a mangled New York City. She's not Captain America's biggest fan, but when she runs into him (or rather, he runs into her - literally) on the street, she starts to become one. Steve/OC, whole team included, 3rd genre would be action, Part 4 posted",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1073,"As the Avengers slowly grow closer to each other, they begin to notice some oddities about their resident gamma expert, oddities that he is not even aware of. *Psychological fic*",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1074,"""Wade Wilson dropped by last night,"" Clint explained, like it was any other Friday. ""Brought pizza and beer."" There was a thoughtful silence through the phone and then: ""You had a pizza party with Deadpool."" Phil said and yeah, that pretty much summed up the situation. Or: the one where Clint does something nice for Wade, and Wade decides to never let him go.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
